nombre,run,dv,correo,nombre_usuario,contrasena,telefono_contacto,puntos,codigo_agenda,etiqueta,codigo_reserva,fecha,monto,cantidad_personas
Lucas Bernal Jaramillo,20448736,7,Lucasjaramillo@tourket.com,lucas1318,JCl39mK6pkBxa7,\+56 9 1325 9607,791,56107,Salida con Familia,498270,2025-03-05,846000,9
Lucas Bernal Jaramillo,20448736,7,Lucasjaramillo@tourket.com,lucas1318,JCl39mK6pkBxa7,\+56 9 1325 9607,791,56107,Salida con Familia,498271,2025-02-07,1467000,9
Lucas Bernal Jaramillo,20448736,7,Lucasjaramillo@tourket.com,lucas1318,JCl39mK6pkBxa7,\+56 9 1325 9607,791,56107,Salida con Familia,498277,2025-01-03,1620000,9
Jaime Amaya Bustos,3653357,9,Jaimebustos@tourket.com,jaime5003,mw0P4w9F,\+56 9 5202 7070,6792,57126,Aniversario,498279,2026-08-18,366000,6
Cristobal Solano Delao,11810113,8,cristobal1003@edubus.cal,Cristobaldelao,B8eMTz3SFuVg8N,\+56 2 9540 1473,9587,56594,Aniversario,498286,2025-03-29,672000,6
Cristobal Solano Delao,11810113,8,cristobal1003@edubus.cal,Cristobaldelao,B8eMTz3SFuVg8N,\+56 2 9540 1473,9587,56594,Aniversario,498287,2025-04-16,852000,6
Cristobal Solano Delao,11810113,8,cristobal1003@edubus.cal,Cristobaldelao,B8eMTz3SFuVg8N,\+56 2 9540 1473,9587,56594,Aniversario,498289,2025-01-06,468000,6
Miguel Cavazos Segura,13043094,5,Miguelsegura@edubus.cal,micase,OUd6Hn6j,\+56 2 4602 8920,5549,57166,Vacaciones,498290,2025-12-15,340000,4
Miguel Cavazos Segura,13043094,5,Miguelsegura@edubus.cal,micase,OUd6Hn6j,\+56 2 4602 8920,5549,57166,Vacaciones,498297,2025-03-20,632000,4
Miguel Cavazos Segura,13043094,5,Miguelsegura@edubus.cal,micase,OUd6Hn6j,\+56 2 4602 8920,5549,57166,Vacaciones,498298,2025-04-02,1552000,4
Sr. Barbara Navarrete Godoy,27679381,0,Sr.godoy@edubus.cal,Sr.godoy,mi2YiSJxxp3Q,\+56 2 6936 9051,9398,56853,Aniversario,498299,2025-02-23,372000,2
Sr. Barbara Navarrete Godoy,27679381,0,Sr.godoy@edubus.cal,Sr.godoy,mi2YiSJxxp3Q,\+56 2 6936 9051,9398,56853,Aniversario,498305,2025-01-16,180000,2
Ricardo Robledo Aguirre,16210157,9,ricardo9565@viajesanma.com,riroag,J56HiytYb,\+56 9 3842 0915,3748,56966,Vacaciones,498310,2026-05-01,1584000,8
Ricardo Robledo Aguirre,16210157,9,ricardo9565@viajesanma.com,riroag,J56HiytYb,\+56 9 3842 0915,3748,56966,Vacaciones,498318,2025-02-13,3328000,8
Ester Avilés Ybarra,1620380,7,esavyb@viajesanma.com,ester6361,Mu3B6liij8oPpn,\+56 2 5771 1431,1307,56558,Salida con Familia,498323,2025-01-25,1008000,6
Débora Olivárez Gonzales,22681456,6,déolgo@tourket.com,Déboragonzales,0CamHSKE8Vyz,\+56 2 7172 4988,2789,57343,Vacaciones,498324,2025-03-13,440000,8
Débora Olivárez Gonzales,22681456,6,déolgo@tourket.com,Déboragonzales,0CamHSKE8Vyz,\+56 2 7172 4988,2789,57343,Vacaciones,498329,2025-01-29,936000,8
Guadalupe Piña Razo,6628456,5,guadalupe5948@viajesanma.com,Guadaluperazo,unXRNkS3ADzyu1wU,\+56 9 3959 1408,1127,57301,Cena de Trabajo,498330,2025-05-27,672000,3
Guadalupe Piña Razo,6628456,5,guadalupe5948@viajesanma.com,Guadaluperazo,unXRNkS3ADzyu1wU,\+56 9 3959 1408,1127,57301,Cena de Trabajo,498335,2025-11-17,342000,3
Guadalupe Piña Razo,6628456,5,guadalupe5948@viajesanma.com,Guadaluperazo,unXRNkS3ADzyu1wU,\+56 9 3959 1408,1127,57301,Cena de Trabajo,498336,2025-12-17,123000,3
Alfredo Oquendo Armas,28701321,3,aloqar@tourket.com,Alfredoarmas,ON8Sf5RdWsrV,\+56 9 0550 0044,6407,56797,Vacaciones,498343,2025-04-12,208000,8
Alfredo Oquendo Armas,28701321,3,aloqar@tourket.com,Alfredoarmas,ON8Sf5RdWsrV,\+56 9 0550 0044,6407,56797,Vacaciones,498344,2025-07-02,520000,8
Sra. Andrea Quiñones Chacón,4404790,0,Sra.chacón@tourket.com,sra.9129,nXs9lZ111D4,\+56 9 2569 0063,4366,55977,Vacaciones,498345,2025-05-12,546000,7
Sra. Andrea Quiñones Chacón,4404790,0,Sra.chacón@tourket.com,sra.9129,nXs9lZ111D4,\+56 9 2569 0063,4366,55977,Vacaciones,498346,2025-09-11,539000,7
Jacobo Zelaya Benítez,19206722,7,jacobo9386@marmol.com,Jacobobenítez,zP66RtMP4EijyctH,\+56 9 4168 2019,7487,57451,Vacaciones,498348,2026-02-21,756000,4
Alberto Balderas Magaña,22862147,1,albama@wass.com,albama,T6VfKJfjhOik,\+56 2 3826 4774,1999,55951,Salida con Familia,498353,2025-01-17,750000,6
Alberto Balderas Magaña,22862147,1,albama@wass.com,albama,T6VfKJfjhOik,\+56 2 3826 4774,1999,55951,Salida con Familia,498359,2025-02-01,354000,6
Patricio Brito Meléndez,13109483,3,patricio6653@wass.com,Patriciomeléndez,pqZOT7yIZah,\+56 9 8265 2331,7352,56762,Aniversario,498367,2025-04-19,1460000,10
María Cristina Saiz Gómez,13014261,3,Maríagómez@marmol.com,Maríagómez,RGVEZj4LgEPFoA,\+56 9 8807 1120,4981,56975,Vacaciones,498372,2025-09-29,1127000,7
María Cristina Saiz Gómez,13014261,3,Maríagómez@marmol.com,Maríagómez,RGVEZj4LgEPFoA,\+56 9 8807 1120,4981,56975,Vacaciones,498378,2025-06-06,861000,7
María Cristina Saiz Gómez,13014261,3,Maríagómez@marmol.com,Maríagómez,RGVEZj4LgEPFoA,\+56 9 8807 1120,4981,56975,Vacaciones,498381,2025-09-11,322000,7
Felipe Aranda Brito,7151458,7,fearbr@edubus.cal,Felipebrito,eR0wiorvDFH3e,\+56 9 2576 5734,970,57171,Salida con Amigos,498388,2025-02-18,1190000,7
Felipe Aranda Brito,7151458,7,fearbr@edubus.cal,Felipebrito,eR0wiorvDFH3e,\+56 9 2576 5734,970,57171,Salida con Amigos,498389,2025-02-22,742000,7
Felipe Aranda Brito,7151458,7,fearbr@edubus.cal,Felipebrito,eR0wiorvDFH3e,\+56 9 2576 5734,970,57171,Salida con Amigos,498392,2025-03-15,532000,7
Beatriz Santillán de Anda,6619291,1,besadean@edubus.cal,Beatrizanda,gx87vqHwNAd5zWP4,\+56 9 9575 7961,2940,56964,Cena de Trabajo,498396,2025-08-23,469000,7
Sta. María Luisa Vázquez Carvajal,6166920,5,stmaluváca@tourket.com,sta.5302,Uj2yp4oJmXuRcF,\+56 2 3583 6561,7570,56995,Cena de Trabajo,498403,2025-01-06,381000,3
Sta. María Luisa Vázquez Carvajal,6166920,5,stmaluváca@tourket.com,sta.5302,Uj2yp4oJmXuRcF,\+56 2 3583 6561,7570,56995,Cena de Trabajo,498404,2025-01-16,168000,3
Sta. María Luisa Vázquez Carvajal,6166920,5,stmaluváca@tourket.com,sta.5302,Uj2yp4oJmXuRcF,\+56 2 3583 6561,7570,56995,Cena de Trabajo,498405,2025-01-10,174000,3
Laura Lozano Quezada,27991032,0,laura5875@viajesanma.com,laura2712,u5zLVSn8gLKDN,\+56 2 8912 3174,7092,57388,Aniversario,498406,2025-01-05,1216000,8
Laura Lozano Quezada,27991032,0,laura5875@viajesanma.com,laura2712,u5zLVSn8gLKDN,\+56 2 8912 3174,7092,57388,Aniversario,498407,2025-01-16,1312000,8
Sta. Virginia Montero Zapata,14250346,8,sta.272@viajesanma.com,stvimoza,TdYffvk4PJc,\+56 2 7879 6513,1802,57243,Salida con Familia,498408,2025-03-07,117000,3
Sta. Virginia Montero Zapata,14250346,8,sta.272@viajesanma.com,stvimoza,TdYffvk4PJc,\+56 2 7879 6513,1802,57243,Salida con Familia,498412,2025-03-02,588000,3
Sta. Virginia Montero Zapata,14250346,8,sta.272@viajesanma.com,stvimoza,TdYffvk4PJc,\+56 2 7879 6513,1802,57243,Salida con Familia,498419,2025-01-25,63000,3
Mayte Ocasio Angulo,28580619,4,maocan@tourket.com,mayte5658,wkGq2v548TaAc,\+56 2 3867 6321,9552,57070,Cena de Trabajo,498420,2025-03-09,1050000,6
Mayte Ocasio Angulo,28580619,4,maocan@tourket.com,mayte5658,wkGq2v548TaAc,\+56 2 3867 6321,9552,57070,Cena de Trabajo,498421,2026-08-27,198000,6
Mayte Ocasio Angulo,28580619,4,maocan@tourket.com,mayte5658,wkGq2v548TaAc,\+56 2 3867 6321,9552,57070,Cena de Trabajo,498422,2025-03-22,1716000,6
Joaquín Fajardo Jaime,25557879,0,joaquín1896@wass.com,jofaja,gf5vPkNV71,\+56 2 5688 8149,970,55984,Salida con Familia,498423,2026-05-18,672000,6
Joaquín Fajardo Jaime,25557879,0,joaquín1896@wass.com,jofaja,gf5vPkNV71,\+56 2 5688 8149,970,55984,Salida con Familia,498425,2026-02-24,936000,6
Emilio Zambrano Montero,14603018,1,emzamo@tourket.com,emilio6109,7hzrc6WG04NTyLno,\+56 2 7346 3138,7025,56844,Vacaciones,498429,2026-05-09,196000,1
Emilio Zambrano Montero,14603018,1,emzamo@tourket.com,emilio6109,7hzrc6WG04NTyLno,\+56 2 7346 3138,7025,56844,Vacaciones,498437,2025-05-28,6000,1
Sr. Víctor Barrera Carranza,26826592,9,Sr.carranza@outluc.com,Sr.carranza,Q7tMHhms8HcF5,\+56 2 9621 9976,7808,57118,Aniversario,498438,2025-07-08,1592000,8
Sr. Víctor Barrera Carranza,26826592,9,Sr.carranza@outluc.com,Sr.carranza,Q7tMHhms8HcF5,\+56 2 9621 9976,7808,57118,Aniversario,498439,2025-04-18,1112000,8
Sr. Víctor Barrera Carranza,26826592,9,Sr.carranza@outluc.com,Sr.carranza,Q7tMHhms8HcF5,\+56 2 9621 9976,7808,57118,Aniversario,498441,2025-03-23,640000,8
Sta. María Elena Aranda Jáquez,3498618,5,stmaelarjá@viajesanma.com,stmaelarjá,vZOX9PHRf,\+56 2 3964 7169,9861,57146,Salida con Amigos,498449,2026-01-11,315000,3
Blanca Monroy Toledo,2832999,7,blanca2465@viajesanma.com,blmoto,0VZJ30k5xfpD,\+56 2 0759 8532,3420,57218,Vacaciones,498456,2025-11-28,118000,2
Felipe Gastélum Ortega,17883272,7,fegaor@wass.com,fegaor,vBZAN2wh,\+56 2 1290 2438,3754,56518,Vacaciones,498457,2025-03-31,1895000,5
Felipe Gastélum Ortega,17883272,7,fegaor@wass.com,fegaor,vBZAN2wh,\+56 2 1290 2438,3754,56518,Vacaciones,498459,2025-04-25,1595000,5
Sr. Mayte Samaniego Alvarez,10814475,0,srmasaal@edubus.cal,Sr.alvarez,q8lF6yzK5M,\+56 2 8164 3366,9343,56061,Salida con Amigos,498462,2026-10-07,339000,1
Sr. Mayte Samaniego Alvarez,10814475,0,srmasaal@edubus.cal,Sr.alvarez,q8lF6yzK5M,\+56 2 8164 3366,9343,56061,Salida con Amigos,498463,2026-09-14,223000,1
Sr. Mayte Samaniego Alvarez,10814475,0,srmasaal@edubus.cal,Sr.alvarez,q8lF6yzK5M,\+56 2 8164 3366,9343,56061,Salida con Amigos,498466,2025-09-13,141000,1
Sta. César Alcala Maya,28913283,0,Sta.maya@viajesanma.com,stcéalma,On5B9kit,\+56 9 1308 8272,9818,56265,Vacaciones,498471,2025-12-02,378000,7
Sta. César Alcala Maya,28913283,0,Sta.maya@viajesanma.com,stcéalma,On5B9kit,\+56 9 1308 8272,9818,56265,Vacaciones,498472,2025-10-03,910000,7
Sr. Arturo Guajardo Archuleta,17003154,7,sr.721@tourket.com,sr.1608,G8rswnsOoa,\+56 9 7531 7999,6375,57383,Salida con Familia,498473,2025-12-14,1780000,10
Sr. Arturo Guajardo Archuleta,17003154,7,sr.721@tourket.com,sr.1608,G8rswnsOoa,\+56 9 7531 7999,6375,57383,Salida con Familia,498474,2025-07-10,1250000,10
Catalina Guevara Pulido,19079717,1,catalina9531@outluc.com,cagupu,o57FdF6jmI2rJSVZ,\+56 2 6612 9155,9601,56643,Cena de Trabajo,498475,2025-01-10,479000,1
Catalina Guevara Pulido,19079717,1,catalina9531@outluc.com,cagupu,o57FdF6jmI2rJSVZ,\+56 2 6612 9155,9601,56643,Cena de Trabajo,498479,2025-01-16,171000,1
Sra. Soledad Rolón Núñez,27605343,4,srsoronú@viajesanma.com,Sra.núñez,Izsc3OQ8DsExB,\+56 9 5313 7941,6182,56235,Cena de Trabajo,498480,2026-02-03,448000,4
Sra. Soledad Rolón Núñez,27605343,4,srsoronú@viajesanma.com,Sra.núñez,Izsc3OQ8DsExB,\+56 9 5313 7941,6182,56235,Cena de Trabajo,498485,2026-03-05,156000,4
Sra. Soledad Rolón Núñez,27605343,4,srsoronú@viajesanma.com,Sra.núñez,Izsc3OQ8DsExB,\+56 9 5313 7941,6182,56235,Cena de Trabajo,498486,2026-01-10,644000,4
Isabela Rendón Lugo,14499012,9,isabela4528@viajesanma.com,isabela6083,d22gqpXWkfdMGQ4,\+56 9 8952 9624,7577,56126,Cena de Trabajo,498492,2025-01-03,1870000,10
Isabela Rendón Lugo,14499012,9,isabela4528@viajesanma.com,isabela6083,d22gqpXWkfdMGQ4,\+56 9 8952 9624,7577,56126,Cena de Trabajo,498495,2025-02-09,3710000,10
Isabela Rendón Lugo,14499012,9,isabela4528@viajesanma.com,isabela6083,d22gqpXWkfdMGQ4,\+56 9 8952 9624,7577,56126,Cena de Trabajo,498496,2025-02-23,3040000,10
Julio César Caballero González,17641754,4,Juliogonzález@outluc.com,julio7623,g9KNH92rjdf,\+56 9 7031 9503,5198,56450,Salida con Amigos,498498,2025-02-08,637000,7
Julio César Caballero González,17641754,4,Juliogonzález@outluc.com,julio7623,g9KNH92rjdf,\+56 9 7031 9503,5198,56450,Salida con Amigos,498500,2025-01-18,553000,7
Elisa Sanabria Guzmán,19035030,4,elsagu@outluc.com,elsagu,bnhrI6RB,\+56 9 4632 3709,2533,56714,Salida con Familia,498508,2026-02-10,1128000,6
Elisa Sanabria Guzmán,19035030,4,elsagu@outluc.com,elsagu,bnhrI6RB,\+56 9 4632 3709,2533,56714,Salida con Familia,498509,2025-11-12,990000,6
Adriana Benítez Palomino,23616210,9,Adrianapalomino@edubus.cal,Adrianapalomino,DO8rK7HHfzr85Qmr,\+56 2 2206 5752,2623,57412,Salida con Amigos,498516,2025-01-15,244000,2
Adriana Benítez Palomino,23616210,9,Adrianapalomino@edubus.cal,Adrianapalomino,DO8rK7HHfzr85Qmr,\+56 2 2206 5752,2623,57412,Salida con Amigos,498517,2025-01-12,178000,2
Alfonso Monroy Pantoja,4208316,0,almopa@wass.com,almopa,MKFk2tmkrAj3Scf,\+56 2 1601 3540,5315,56582,Vacaciones,498522,2025-10-16,1090000,10
Alfonso Monroy Pantoja,4208316,0,almopa@wass.com,almopa,MKFk2tmkrAj3Scf,\+56 2 1601 3540,5315,56582,Vacaciones,498523,2025-09-22,670000,10
Sra. Hugo Terán Sáenz,21643415,3,srhutesá@edubus.cal,Sra.sáenz,kv9hfcrKxTKLZg,\+56 2 0486 5186,9196,57061,Salida con Amigos,498524,2025-06-03,1776000,8
Nicolás Abreu Rojo,2221141,2,niabro@outluc.com,Nicolásrojo,Izqezol3gC,\+56 2 6943 5936,4256,57210,Aniversario,498525,2025-09-04,1800000,6
Nicolás Abreu Rojo,2221141,2,niabro@outluc.com,Nicolásrojo,Izqezol3gC,\+56 2 6943 5936,4256,57210,Aniversario,498526,2025-08-03,840000,6
Nicolás Abreu Rojo,2221141,2,niabro@outluc.com,Nicolásrojo,Izqezol3gC,\+56 2 6943 5936,4256,57210,Aniversario,498529,2025-06-02,1164000,6
César Aparicio Brito,20470360,4,Césarbrito@wass.com,Césarbrito,8vHgIvedZ8hfz,\+56 2 6854 3827,3039,56960,Salida con Amigos,498531,2026-07-28,510000,2
César Aparicio Brito,20470360,4,Césarbrito@wass.com,Césarbrito,8vHgIvedZ8hfz,\+56 2 6854 3827,3039,56960,Salida con Amigos,498532,2026-01-21,378000,2
Verónica Saldaña Sedillo,16515686,2,verónica1213@marmol.com,Verónicasedillo,rAh0mak2ynH,\+56 2 3926 6235,7689,56682,Aniversario,498533,2025-08-24,845000,5
Verónica Saldaña Sedillo,16515686,2,verónica1213@marmol.com,Verónicasedillo,rAh0mak2ynH,\+56 2 3926 6235,7689,56682,Aniversario,498534,2026-07-08,825000,5
Marisol Corona Solís,9435629,6,macoso@wass.com,macoso,19WPjmEKGb8,\+56 2 9321 8974,5874,57098,Salida con Amigos,498538,2025-03-06,1750000,10
Marisol Corona Solís,9435629,6,macoso@wass.com,macoso,19WPjmEKGb8,\+56 2 9321 8974,5874,57098,Salida con Amigos,498542,2025-03-14,1540000,10
Marisol Corona Solís,9435629,6,macoso@wass.com,macoso,19WPjmEKGb8,\+56 2 9321 8974,5874,57098,Salida con Amigos,498544,2025-01-31,920000,10
Teresa Alcántar Tamayo,21464655,2,Teresatamayo@tourket.com,tealta,00lkeZjT1,\+56 2 6323 7453,9125,56970,Aniversario,498545,2025-06-07,172000,4
Teresa Alcántar Tamayo,21464655,2,Teresatamayo@tourket.com,tealta,00lkeZjT1,\+56 2 6323 7453,9125,56970,Aniversario,498547,2025-08-02,120000,4
Teresa Alcántar Tamayo,21464655,2,Teresatamayo@tourket.com,tealta,00lkeZjT1,\+56 2 6323 7453,9125,57300,Salida con Amigos,498551,2025-05-04,900000,5
Teresa Alcántar Tamayo,21464655,2,Teresatamayo@tourket.com,tealta,00lkeZjT1,\+56 2 6323 7453,9125,57300,Salida con Amigos,498552,2025-11-19,640000,5
Magdalena García Urrutia,19796431,6,Magdalenaurrutia@viajesanma.com,Magdalenaurrutia,nXbagZW2,\+56 2 4452 6380,2899,56469,Aniversario,498553,2025-02-21,2115000,9
Magdalena García Urrutia,19796431,6,Magdalenaurrutia@viajesanma.com,Magdalenaurrutia,nXbagZW2,\+56 2 4452 6380,2899,56469,Aniversario,498561,2025-01-07,360000,9
Magdalena García Urrutia,19796431,6,Magdalenaurrutia@viajesanma.com,Magdalenaurrutia,nXbagZW2,\+56 2 4452 6380,2899,56469,Aniversario,498566,2025-03-03,1602000,9
Antonia Bustamante Verduzco,25798557,1,anbuve@viajesanma.com,antonia7487,9S4LeHkPeGM,\+56 9 8405 0072,723,56819,Salida con Amigos,498572,2025-08-08,346000,1
Antonia Bustamante Verduzco,25798557,1,anbuve@viajesanma.com,antonia7487,9S4LeHkPeGM,\+56 9 8405 0072,723,56819,Salida con Amigos,498579,2025-01-13,175000,1
Antonia Bustamante Verduzco,25798557,1,anbuve@viajesanma.com,antonia7487,9S4LeHkPeGM,\+56 9 8405 0072,723,56819,Salida con Amigos,498580,2026-02-23,244000,1
José Eduardo Baeza Escalante,22017798,0,josé1686@edubus.cal,Joséescalante,076COU3OdSpA,\+56 2 1539 6556,5254,56141,Cena de Trabajo,498581,2025-08-14,2760000,6
José Eduardo Baeza Escalante,22017798,0,josé1686@edubus.cal,Joséescalante,076COU3OdSpA,\+56 2 1539 6556,5254,56141,Cena de Trabajo,498588,2025-12-09,306000,6
José Eduardo Baeza Escalante,22017798,0,josé1686@edubus.cal,Joséescalante,076COU3OdSpA,\+56 2 1539 6556,5254,56141,Cena de Trabajo,498593,2025-12-12,2538000,6
Sta. Rebeca Leiva Mora,2341657,3,sta.6571@viajesanma.com,sta.8172,6dF5k5Fq,\+56 9 8183 5753,6651,56027,Cena de Trabajo,498594,2025-12-24,2367000,9
Sta. Rebeca Leiva Mora,2341657,3,sta.6571@viajesanma.com,sta.8172,6dF5k5Fq,\+56 9 8183 5753,6651,56027,Cena de Trabajo,498595,2025-10-15,1359000,9
Sta. Rebeca Leiva Mora,2341657,3,sta.6571@viajesanma.com,sta.8172,6dF5k5Fq,\+56 9 8183 5753,6651,56027,Cena de Trabajo,498596,2025-07-20,1305000,9
Sra. Alfredo Guardado Tapia,20910108,4,Sra.tapia@tourket.com,sralguta,Ydepi1AMMP,\+56 2 5498 5875,6232,56293,Salida con Amigos,498597,2025-10-16,113000,1
Sra. Alfredo Guardado Tapia,20910108,4,Sra.tapia@tourket.com,sralguta,Ydepi1AMMP,\+56 2 5498 5875,6232,56293,Salida con Amigos,498598,2025-06-03,156000,1
Sra. Alfredo Guardado Tapia,20910108,4,Sra.tapia@tourket.com,sralguta,Ydepi1AMMP,\+56 2 5498 5875,6232,56293,Salida con Amigos,498599,2025-01-26,97000,1
Homero Franco Alvarez,7773679,4,Homeroalvarez@wass.com,hofral,23Pw6dZTxKEM8,\+56 9 5177 7171,212,56034,Salida con Amigos,498607,2025-08-03,1536000,8
Homero Franco Alvarez,7773679,4,Homeroalvarez@wass.com,hofral,23Pw6dZTxKEM8,\+56 9 5177 7171,212,56034,Salida con Amigos,498614,2025-02-21,1448000,8
Beatriz Santillán de Anda,6619291,1,besadean@edubus.cal,Beatrizanda,gx87vqHwNAd5zWP4,\+56 9 9575 7961,2940,56301,Cena de Trabajo,498615,2025-02-11,412000,4
Mercedes Sosa Arriaga,28125476,6,mercedes135@tourket.com,mesoar,EFj5QSd6,\+56 2 0643 3071,3884,56617,Salida con Familia,498616,2025-01-22,167000,1
Mercedes Sosa Arriaga,28125476,6,mercedes135@tourket.com,mesoar,EFj5QSd6,\+56 2 0643 3071,3884,56617,Salida con Familia,498617,2025-09-24,365000,1
Mercedes Sosa Arriaga,28125476,6,mercedes135@tourket.com,mesoar,EFj5QSd6,\+56 2 0643 3071,3884,56617,Salida con Familia,498618,2025-03-23,171000,1
Eduardo Corral Sanches,26988531,9,edcosa@marmol.com,Eduardosanches,3kqfyLbY,\+56 2 6046 9712,4804,56263,Salida con Amigos,498619,2025-01-24,180000,2
Sta. Hugo Matos Valentín,1382613,7,Sta.valentín@edubus.cal,sthumava,eYW9n3oDDR,\+56 9 0545 1487,7184,57425,Salida con Amigos,498620,2025-03-31,864000,9
Lorena Quiroz Brito,22356853,0,loqubr@wass.com,lorena1593,c4Z1BKcedcU,\+56 9 4489 8013,6138,57178,Salida con Familia,498628,2025-03-15,450000,9
Lorena Quiroz Brito,22356853,0,loqubr@wass.com,lorena1593,c4Z1BKcedcU,\+56 9 4489 8013,6138,57178,Salida con Familia,498629,2025-11-04,981000,9
Dolores Roque Villalobos,12721530,8,dorovi@tourket.com,dorovi,2NtE1pDhGyA8,\+56 2 4110 5036,8551,56615,Salida con Familia,498630,2025-05-31,258000,6
Dolores Roque Villalobos,12721530,8,dorovi@tourket.com,dorovi,2NtE1pDhGyA8,\+56 2 4110 5036,8551,56615,Salida con Familia,498636,2025-01-21,816000,6
Dolores Roque Villalobos,12721530,8,dorovi@tourket.com,dorovi,2NtE1pDhGyA8,\+56 2 4110 5036,8551,56615,Salida con Familia,498637,2025-02-22,594000,6
Débora Zapata Quintana,14207811,2,Déboraquintana@wass.com,dézaqu,xPc85oKPy,\+56 9 2321 4679,9961,56500,Aniversario,498640,2025-05-11,1106000,7
Débora Zapata Quintana,14207811,2,Déboraquintana@wass.com,dézaqu,xPc85oKPy,\+56 9 2321 4679,9961,56500,Aniversario,498641,2025-12-25,392000,7
Lourdes Soria Montañez,23924021,6,lourdes6894@edubus.cal,Lourdesmontañez,91G2IS03Ildsq1I,\+56 2 8393 4491,9288,57329,Aniversario,498646,2025-01-05,154000,1
Lourdes Soria Montañez,23924021,6,lourdes6894@edubus.cal,Lourdesmontañez,91G2IS03Ildsq1I,\+56 2 8393 4491,9288,57329,Aniversario,498651,2025-02-01,139000,1
Lourdes Soria Montañez,23924021,6,lourdes6894@edubus.cal,Lourdesmontañez,91G2IS03Ildsq1I,\+56 2 8393 4491,9288,57329,Aniversario,498652,2025-02-28,245000,1
José Emilio Almanza Cintrón,16687947,7,Josécintrón@marmol.com,josé4970,wuFSNWBY6qinc1Tv,\+56 2 1652 2421,5201,56030,Cena de Trabajo,498655,2026-06-08,275000,1
José Emilio Almanza Cintrón,16687947,7,Josécintrón@marmol.com,josé4970,wuFSNWBY6qinc1Tv,\+56 2 1652 2421,5201,56030,Cena de Trabajo,498663,2025-09-24,193000,1
José Emilio Almanza Cintrón,16687947,7,Josécintrón@marmol.com,josé4970,wuFSNWBY6qinc1Tv,\+56 2 1652 2421,5201,56030,Cena de Trabajo,498669,2026-06-07,22000,1
Estela Escamilla Rosas,3994338,7,esesro@viajesanma.com,estela2868,U9isVbQaGJuPRm72,\+56 2 4868 1034,3994,57438,Cena de Trabajo,498670,2025-03-18,648000,4
Lola Padrón Carrero,331148,1,lopaca@wass.com,Lolacarrero,s7fxj0r00QR1tP,\+56 9 8076 9376,1888,57169,Salida con Amigos,498675,2025-08-08,1242000,9
Lola Padrón Carrero,331148,1,lopaca@wass.com,Lolacarrero,s7fxj0r00QR1tP,\+56 9 8076 9376,1888,57169,Salida con Amigos,498676,2025-05-08,3357000,9
Lola Padrón Carrero,331148,1,lopaca@wass.com,Lolacarrero,s7fxj0r00QR1tP,\+56 9 8076 9376,1888,57169,Salida con Amigos,498682,2025-04-11,1800000,9
María Luisa Alvarado Barela,23844698,8,maría5838@wass.com,Maríabarela,Z8TvpYItgx7RN,\+56 2 7948 2428,9767,57237,Salida con Amigos,498683,2025-01-02,300000,4
María Luisa Alvarado Barela,23844698,8,maría5838@wass.com,Maríabarela,Z8TvpYItgx7RN,\+56 2 7948 2428,9767,57237,Salida con Amigos,498688,2025-01-05,520000,4
María Luisa Alvarado Barela,23844698,8,maría5838@wass.com,Maríabarela,Z8TvpYItgx7RN,\+56 2 7948 2428,9767,57237,Salida con Amigos,498696,2025-01-06,64000,4
Rafael Rojas Garibay,17790875,4,Rafaelgaribay@edubus.cal,rafael3945,Zq2K6OGh9Slbft,\+56 9 9559 3041,4061,56845,Vacaciones,498704,2025-06-10,160000,1
Rafael Rojas Garibay,17790875,4,Rafaelgaribay@edubus.cal,rafael3945,Zq2K6OGh9Slbft,\+56 9 9559 3041,4061,56845,Vacaciones,498705,2026-01-25,317000,1
Rafael Rojas Garibay,17790875,4,Rafaelgaribay@edubus.cal,rafael3945,Zq2K6OGh9Slbft,\+56 9 9559 3041,4061,56845,Vacaciones,498706,2025-03-01,159000,1
Sr. Gabriela Casillas Robledo,4060638,6,sr.2194@viajesanma.com,Sr.robledo,CKk88kUvCtA,\+56 2 6521 1186,8821,56761,Salida con Familia,498712,2025-12-02,680000,4
Fernando Rangel Mota,15322489,7,feramo@outluc.com,feramo,5NYmdUvO0X,\+56 2 5950 8579,6603,57032,Aniversario,498713,2025-01-01,585000,5
Fernando Rangel Mota,15322489,7,feramo@outluc.com,feramo,5NYmdUvO0X,\+56 2 5950 8579,6603,57032,Aniversario,498714,2025-05-02,550000,5
Fernando Rangel Mota,15322489,7,feramo@outluc.com,feramo,5NYmdUvO0X,\+56 2 5950 8579,6603,57032,Aniversario,498718,2025-05-13,1440000,5
Sra. Amalia Segovia Almonte,23904868,4,Sra.almonte@tourket.com,Sra.almonte,eTdxPcnn0N,\+56 2 5204 6722,1654,57065,Salida con Familia,498720,2025-01-05,720000,10
Sra. Amalia Segovia Almonte,23904868,4,Sra.almonte@tourket.com,Sra.almonte,eTdxPcnn0N,\+56 2 5204 6722,1654,57065,Salida con Familia,498727,2025-01-04,1330000,10
Sra. Amalia Segovia Almonte,23904868,4,Sra.almonte@tourket.com,Sra.almonte,eTdxPcnn0N,\+56 2 5204 6722,1654,57065,Salida con Familia,498728,2025-01-11,720000,10
